route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Tezpur to Tinsukia
From INR 475",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Assam State Transport Corporation (ASTC) - 96880,A/C Seater (2+1),08:00,09h 45m,17:45,540,3.8,16 Seats available
"Tezpur to Tinsukia
From INR 475",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:00,08h 45m,04:45,550,3.2,20 Seats available
"Tezpur to Tinsukia
From INR 475",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Aniruddha Travels,AC Seater (2+2),07:50,09h 40m,17:30,500,3.4,25 Seats available
"Tezpur to Tinsukia
From INR 475",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,07h 40m,05:10,600,N/A,21 Seats available
"Tezpur to Tinsukia
From INR 475",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,09h 15m,05:00,500,3.2,43 Seats available
"Dibrugarh to Bokakhat
From INR 278",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Assam State Transport Corporation (ASTC) - 139496,NON A/C Seater Push Back (2+1),09:30,07h 00m,16:30,273,3.5,28 Seats available
"Dibrugarh to Bokakhat
From INR 278",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Bashudev Transline (Under ASTC),A/C Seater (2+1),06:45,05h 05m,11:50,550,4.5,16 Seats available
"Dibrugarh to Bokakhat
From INR 278",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),07:30,05h 00m,12:30,600,4.6,5 Seats available
"Dibrugarh to Bokakhat
From INR 278",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Aniruddha Travels,AC Seater (2+2),07:30,06h 30m,14:00,450,3.5,18 Seats available
"Dibrugarh to Bokakhat
From INR 278",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Baikuntha Transport Service,Bharat Benz A/C Sleeper (2+1),19:30,05h 30m,01:00,540,3.9,48 Seats available
